#SDF2asc -v panel_d3.010 x y z strx stry strz
#x y z strx stry strz
8.677586e-01 8.089368e-02 -4.814219e-01 1.491759e-01 5.902527e-01 3.672250e-01
8.806070e-01 1.610724e-01 -4.359102e-01 1.713988e-01 4.874106e-01 5.263573e-01
9.922013e-01 0.000000e+00 -8.648794e-02 9.433668e-02 -1.909477e-01 1.046213e+00
9.677400e-01 -8.087952e-02 -2.196674e-01 1.002160e-01 9.512876e-01 8.997751e-02
9.677400e-01 8.087952e-02 -2.196674e-01 2.181191e-01 5.958039e-01 1.175716e+00
9.801552e-01 0.000000e+00 -1.752895e-01 1.510567e-01 6.228941e-01 8.447095e-01
8.459517e-01 -2.366369e-01 -4.693744e-01 4.945086e-02 6.514288e-01 -2.362571e-01
8.677586e-01 -8.089368e-02 -4.814219e-01 1.042426e-01 7.428368e-01 6.453540e-02
9.177450e-01 -1.617732e-01 -3.505561e-01 7.435387e-02 9.594636e-01 -2.464778e-01
8.806070e-01 -1.610724e-01 -4.359102e-01 8.073723e-02 8.150643e-01 -1.380872e-01
9.426335e-01 8.159448e-02 -3.096258e-01 2.040184e-01 7.717466e-01 8.222397e-01
9.426335e-01 -8.159448e-02 -3.096258e-01 1.195874e-01 1.079187e+00 8.149415e-02
8.922052e-01 0.000000e+00 -4.416484e-01 1.399493e-01 7.936067e-01 2.831777e-01
9.299421e-01 0.000000e+00 -3.552063e-01 1.628188e-01 9.516286e-01 4.262652e-01
-5.779394e-01 0.000000e+00 -8.127925e-01 7.067792e-03 1.551487e-02 -5.125148e-03
-6.583439e-01 -7.257052e-02 -7.449783e-01 5.373335e-03 1.378731e-02 -6.186119e-03
-6.583440e-01 7.257052e-02 -7.449783e-01 6.544950e-03 1.291558e-02 -4.576155e-03
-6.324524e-01 0.000000e+00 -7.707437e-01 6.393935e-03 1.406323e-02 -5.203485e-03
-8.003345e-01 -2.328064e-01 -5.455328e-01 2.178820e-03 1.054842e-02 -7.738021e-03
-8.202724e-01 -7.951690e-02 -5.590851e-01 3.280069e-03 1.006700e-02 -6.279976e-03
-7.348622e-01 -1.516197e-01 -6.556114e-01 3.731186e-03 1.211290e-02 -7.060721e-03
-7.875036e-01 -1.558652e-01 -5.897316e-01 3.102925e-03 1.089488e-02 -6.975883e-03
-8.003345e-01 2.328064e-01 -5.455328e-01 5.471644e-03 8.896125e-03 -4.214608e-03
-7.348621e-01 1.516197e-01 -6.556114e-01 6.015206e-03 1.069417e-02 -4.279396e-03
-8.202724e-01 7.951690e-02 -5.590851e-01 4.389010e-03 9.512920e-03 -5.102634e-03
-7.875036e-01 1.558652e-01 -5.897316e-01 5.268153e-03 9.671642e-03 -4.522386e-03
-7.138375e-01 -7.527138e-02 -6.912227e-01 4.719602e-03 1.243439e-02 -6.178168e-03
-7.972330e-01 0.000000e+00 -5.969747e-01 4.200543e-03 1.031994e-02 -5.602294e-03
-7.138375e-01 7.527138e-02 -6.912227e-01 5.828660e-03 1.166128e-02 -4.755392e-03
-7.434394e-01 0.000000e+00 -6.632326e-01 4.880317e-03 1.145357e-02 -5.520212e-03
-8.739590e-01 -4.789698e-01 -3.780301e-02 -2.837743e-03 6.089912e-03 -8.936304e-03
-9.275261e-01 -3.629753e-01 -4.025026e-02 -1.981686e-03 6.101827e-03 -7.822449e-03
-8.826751e-01 -4.355459e-01 -1.576718e-01 -1.755871e-03 6.918271e-03 -8.797379e-03
-8.970366e-01 -4.281062e-01 -7.805327e-02 -2.313274e-03 6.300694e-03 -8.511267e-03
-9.921917e-01 -7.762511e-02 -4.324397e-02 -2.042736e-04 6.082834e-03 -6.155492e-03
-9.677290e-01 -1.590728e-01 -1.730389e-01 9.568019e-05 6.732800e-03 -6.618871e-03
-9.691747e-01 -2.275060e-01 -4.217311e-02 -1.102610e-03 6.100488e-03 -6.884047e-03
-9.801346e-01 -1.558183e-01 -8.541708e-02 -4.250777e-04 6.292713e-03 -6.531759e-03
-8.483095e-01 -3.104316e-01 -4.199327e-01 7.448965e-04 9.141039e-03 -8.232575e-03
-8.754686e-01 -3.791257e-01 -2.874989e-01 -5.653843e-04 7.932946e-03 -8.577134e-03
-9.185849e-01 -2.385897e-01 -3.017000e-01 4.107112e-04 7.740058e-03 -7.295365e-03
-8.838047e-01 -3.116835e-01 -3.376123e-01 1.559133e-04 8.235856e-03 -8.027502e-03
-9.463782e-01 -3.009873e-01 -8.242336e-02 -1.376941e-03 6.314083e-03 -7.423179e-03
-9.434625e-01 -2.366042e-01 -2.141412e-01 -1.560075e-04 7.079331e-03 -7.163350e-03
-8.998579e-01 -3.762587e-01 -2.042150e-01 -1.140608e-03 7.181863e-03 -8.328574e-03
-9.330715e-01 -3.068310e-01 -1.667696e-01 -8.405205e-04 6.835901e-03 -7.607185e-03
-8.739590e-01 4.789698e-01 -3.780301e-02 3.408371e-03 5.848831e-03 -5.275441e-03
-8.826751e-01 4.355459e-01 -1.576718e-01 3.879693e-03 6.104209e-03 -4.918099e-03
-9.275261e-01 3.629753e-01 -4.025026e-02 2.526382e-03 5.941634e-03 -5.238948e-03
-8.970366e-01 4.281062e-01 -7.805327e-02 3.289724e-03 5.935111e-03 -5.125694e-03
-8.483095e-01 3.104316e-01 -4.199327e-01 4.922690e-03 7.553774e-03 -4.335461e-03
-9.185849e-01 2.385897e-01 -3.017000e-01 3.414653e-03 6.953284e-03 -4.906523e-03
-8.754686e-01 3.791257e-01 -2.874989e-01 4.387475e-03 6.645253e-03 -4.588505e-03
-8.838047e-01 3.116835e-01 -3.376123e-01 4.208485e-03 7.026649e-03 -4.596803e-03
-9.921917e-01 7.762511e-02 -4.324397e-02 7.064983e-04 6.055798e-03 -5.653202e-03
-9.691747e-01 2.275060e-01 -4.217311e-02 1.621374e-03 6.011853e-03 -5.354310e-03
-9.677290e-01 1.590728e-01 -1.730389e-01 2.004917e-03 6.454014e-03 -5.336287e-03
-9.801346e-01 1.558183e-01 -8.541708e-02 1.471132e-03 6.152632e-03 -5.417717e-03
-8.998579e-01 3.762587e-01 -2.042150e-01 3.731492e-03 6.322869e-03 -4.827893e-03
-9.434625e-01 2.366042e-01 -2.141412e-01 2.792401e-03 6.541487e-03 -5.066553e-03
-9.463781e-01 3.009873e-01 -8.242336e-02 2.394400e-03 6.052355e-03 -5.183261e-03
-9.330715e-01 3.068310e-01 -1.667696e-01 2.953743e-03 6.287570e-03 -5.031520e-03
-8.459517e-01 -2.366369e-01 -4.693744e-01 1.575845e-03 9.482772e-03 -7.592112e-03
-9.177450e-01 -1.617732e-01 -3.505561e-01 1.184951e-03 7.998927e-03 -6.788832e-03
-8.677586e-01 -8.089368e-02 -4.814219e-01 2.641461e-03 9.084714e-03 -6.275204e-03
-8.806070e-01 -1.610724e-01 -4.359102e-01 1.787032e-03 8.818015e-03 -6.868504e-03
-9.922013e-01 0.000000e+00 -8.648794e-02 5.283266e-04 6.230761e-03 -5.859248e-03
-9.677400e-01 8.087952e-02 -2.196674e-01 1.823915e-03 6.744424e-03 -5.521732e-03
-9.677400e-01 -8.087952e-02 -2.196674e-01 8.372305e-04 6.926352e-03 -6.217910e-03
-9.801552e-01 0.000000e+00 -1.752895e-01 1.047176e-03 6.599552e-03 -5.855815e-03
-8.459517e-01 2.366369e-01 -4.693744e-01 4.722395e-03 8.127407e-03 -4.479171e-03
-8.677586e-01 8.089368e-02 -4.814219e-01 3.698141e-03 8.624666e-03 -5.236971e-03
-9.177450e-01 1.617732e-01 -3.505561e-01 3.226359e-03 7.375646e-03 -5.068617e-03
-8.806070e-01 1.610724e-01 -4.359102e-01 3.895874e-03 8.010223e-03 -4.910179e-03
-9.426335e-01 -8.159448e-02 -3.096258e-01 1.409038e-03 7.506291e-03 -6.247789e-03
-9.426335e-01 8.159448e-02 -3.096258e-01 2.415458e-03 7.240200e-03 -5.452528e-03
-8.922052e-01 0.000000e+00 -4.416484e-01 2.842557e-03 8.435044e-03 -5.751719e-03
-9.299421e-01 0.000000e+00 -3.552063e-01 2.213501e-03 7.702955e-03 -5.795021e-03
5.401363e-01 -6.116655e-02 -8.361560e-01 4.556235e-02 1.744905e-01 1.498332e-02
6.180937e-01 -1.376968e-01 -7.698542e-01 4.766424e-02 2.380099e-01 -6.011896e-03
5.006721e-01 -1.825479e-01 -8.424248e-01 3.443413e-02 1.626617e-01 -1.607999e-02
5.543991e-01 -1.262929e-01 -8.189833e-01 4.141470e-02 1.904989e-01 -4.935734e-04
7.570905e-01 -3.027767e-01 -5.722591e-01 3.498404e-02 4.150997e-01 -1.737263e-01
6.472336e-01 -3.594998e-01 -6.660290e-01 2.512310e-02 2.616219e-01 -1.176635e-01
6.926891e-01 -2.198572e-01 -6.816758e-01 4.583707e-02 3.244878e-01 -5.947882e-02
7.020864e-01 -2.940729e-01 -6.425223e-01 3.627561e-02 3.338968e-01 -1.135329e-01
3.804018e-01 -4.466589e-01 -8.050655e-01 1.333957e-02 1.129630e-01 -5.651800e-02
4.473632e-01 -3.135633e-01 -8.332955e-01 2.323570e-02 1.405285e-01 -4.112186e-02
5.185726e-01 -4.086439e-01 -7.455460e-01 1.801513e-02 1.679713e-01 -8.007542e-02
4.498913e-01 -3.904029e-01 -7.983875e-01 1.856876e-02 1.397833e-01 -5.780873e-02
6.314142e-01 -2.086352e-01 -7.421631e-01 4.148684e-02 2.563162e-01 -3.632783e-02
5.830919e-01 -3.464877e-01 -7.293214e-01 2.552868e-02 2.125888e-01 -8.039471e-02
5.096225e-01 -2.551554e-01 -8.174345e-01 2.966628e-02 1.703191e-01 -3.416361e-02
5.766699e-01 -2.698388e-01 -7.663018e-01 3.235381e-02 2.102228e-01 -5.089653e-02
8.361560e-01 -5.401363e-01 -6.116655e-02 -1.041311e-01 -8.094611e-02 -6.141286e-01
7.698543e-01 -6.180937e-01 -1.376968e-01 -7.019230e-02 1.798148e-02 -4.527549e-01
8.424248e-01 -5.006721e-01 -1.825479e-01 -7.236382e-02 1.277868e-01 -6.600650e-01
8.189833e-01 -5.543991e-01 -1.262929e-01 -7.878725e-02 1.139025e-02 -5.790015e-01
5.722591e-01 -7.570905e-01 -3.027767e-01 -2.927550e-02 6.083641e-02 -2.074856e-01
6.660290e-01 -6.472336e-01 -3.594998e-01 -2.617591e-02 1.298136e-01 -2.809883e-01
6.816759e-01 -6.926891e-01 -2.198572e-01 -4.553174e-02 5.520677e-02 -3.111609e-01
6.425223e-01 -7.020864e-01 -2.940729e-01 -3.370337e-02 8.040071e-02 -2.643714e-01
8.050655e-01 -3.804018e-01 -4.466589e-01 9.581373e-03 4.472963e-01 -3.615385e-01
8.332955e-01 -4.473632e-01 -3.135633e-01 -2.993474e-02 3.445678e-01 -5.628654e-01
7.455460e-01 -5.185726e-01 -4.086439e-01 -1.496467e-02 2.572816e-01 -3.518290e-01
7.983875e-01 -4.498913e-01 -3.904029e-01 -8.575856e-03 3.541012e-01 -4.282877e-01
7.421631e-01 -6.314142e-01 -2.086352e-01 -5.239287e-02 7.028418e-02 -4.014108e-01
7.293214e-01 -5.830919e-01 -3.464877e-01 -2.729188e-02 1.782295e-01 -3.579613e-01
8.174345e-01 -5.096225e-01 -2.551554e-01 -4.588715e-02 2.048072e-01 -5.618627e-01
7.663018e-01 -5.766699e-01 -2.698388e-01 -4.413608e-02 1.511723e-01 -4.416969e-01
6.116655e-02 -8.361560e-01 -5.401363e-01 -6.105695e-03 3.349100e-02 -5.230672e-02
1.376968e-01 -7.698542e-01 -6.180937e-01 -3.642535e-03 4.578856e-02 -5.748859e-02
1.825479e-01 -8.424248e-01 -5.006721e-01 -8.744332e-03 3.920911e-02 -6.913981e-02
1.262929e-01 -8.189833e-01 -5.543991e-01 -5.907171e-03 3.904639e-02 -5.914633e-02
3.027767e-01 -5.722591e-01 -7.570905e-01 5.592371e-03 8.581647e-02 -6.239559e-02
3.594998e-01 -6.660290e-01 -6.472336e-01 -1.072121e-03 8.539051e-02 -8.823239e-02
2.198572e-01 -6.816758e-01 -6.926891e-01 7.108481e-05 6.303508e-02 -6.162840e-02
2.940729e-01 -6.425223e-01 -7.020864e-01 2.173830e-03 7.724079e-02 -7.012405e-02
4.466589e-01 -8.050655e-01 -3.804018e-01 -1.908449e-02 5.482301e-02 -1.389955e-01
3.135633e-01 -8.332955e-01 -4.473632e-01 -1.276264e-02 4.653298e-02 -9.591522e-02
4.086439e-01 -7.455460e-01 -5.185726e-01 -9.481365e-03 7.541364e-02 -1.158982e-01
3.904029e-01 -7.983875e-01 -4.498913e-01 -1.363319e-02 5.868631e-02 -1.152379e-01
2.086352e-01 -7.421631e-01 -6.314142e-01 -2.717220e-03 5.482519e-02 -6.562151e-02
3.464877e-01 -7.293214e-01 -5.830919e-01 -4.951534e-03 7.220227e-02 -9.328806e-02
2.551554e-01 -8.174345e-01 -5.096225e-01 -8.867823e-03 4.751126e-02 -8.043682e-02
2.698388e-01 -7.663018e-01 -5.766699e-01 -5.894321e-03 5.777290e-02 -7.932938e-02
7.594638e-01 -3.765773e-01 -5.228269e-01 2.064460e-02 3.879846e-01 -2.508710e-01
6.980776e-01 -5.172026e-01 -4.863181e-01 -2.558736e-03 2.425368e-01 -2.619756e-01
6.480913e-01 -4.363230e-01 -6.171839e-01 1.554437e-02 2.463339e-01 -1.579896e-01
7.053174e-01 -4.446968e-01 -5.442450e-01 9.617267e-03 2.904922e-01 -2.248910e-01
5.228269e-01 -7.594638e-01 -3.765773e-01 -2.138673e-02 7.147391e-02 -1.725037e-01
4.863181e-01 -6.980776e-01 -5.172026e-01 -8.850703e-03 9.833369e-02 -1.407300e-01
6.171839e-01 -6.480913e-01 -4.363230e-01 -1.569358e-02 1.351331e-01 -2.224242e-01
5.442450e-01 -7.053174e-01 -4.446968e-01 -1.558223e-02 1.001154e-01 -1.778646e-01
3.765773e-01 -5.228269e-01 -7.594638e-01 9.233176e-03 1.065266e-01 -6.899145e-02
5.172026e-01 -4.863181e-01 -6.980776e-01 1.182227e-02 1.585188e-01 -1.017494e-01
4.363230e-01 -6.171839e-01 -6.480913e-01 1.672238e-03 1.091844e-01 -1.030131e-01
4.446968e-01 -5.442450e-01 -7.053174e-01 6.692825e-03 1.231998e-01 -9.084380e-02
6.330077e-01 -5.825796e-01 -5.009850e-01 -7.036909e-03 1.775504e-01 -2.151201e-01
5.009850e-01 -6.330077e-01 -5.825796e-01 -3.075470e-03 1.213236e-01 -1.344028e-01
5.825796e-01 -5.009850e-01 -6.330077e-01 8.199923e-03 1.863928e-01 -1.402065e-01
5.747358e-01 -5.747358e-01 -5.747358e-01 3.779657e-04 1.612883e-01 -1.609104e-01
-6.116655e-02 -8.361560e-01 -5.401363e-01 -4.956409e-03 2.685480e-02 -4.067103e-02
-1.825478e-01 -8.424248e-01 -5.006721e-01 -4.769739e-03 2.053111e-02 -3.267297e-02
-1.376968e-01 -7.698542e-01 -6.180937e-01 -2.326074e-03 2.711196e-02 -3.300187e-02
-1.262929e-01 -8.189833e-01 -5.543991e-01 -4.021848e-03 2.459452e-02 -3.554209e-02
-4.466589e-01 -8.050655e-01 -3.804018e-01 -4.314901e-03 1.208459e-02 -2.057537e-02
-4.086439e-01 -7.455460e-01 -5.185726e-01 -2.426715e-03 1.586216e-02 -2.087432e-02
-3.135633e-01 -8.332955e-01 -4.473632e-01 -4.562578e-03 1.564583e-02 -2.595098e-02
-3.904029e-01 -7.983875e-01 -4.498913e-01 -3.715223e-03 1.449817e-02 -2.236256e-02
-3.027767e-01 -5.722590e-01 -7.570905e-01 2.111580e-03 2.491313e-02 -1.960594e-02
-2.198572e-01 -6.816759e-01 -6.926891e-01 5.716224e-05 2.640578e-02 -2.584437e-02
-3.594998e-01 -6.660290e-01 -6.472336e-01 -2.593074e-04 2.021695e-02 -2.060365e-02
-2.940729e-01 -6.425223e-01 -7.020864e-01 6.269728e-04 2.369128e-02 -2.205358e-02
-2.551554e-01 -8.174345e-01 -5.096225e-01 -3.894321e-03 1.887002e-02 -2.827423e-02
-3.464877e-01 -7.293212e-01 -5.830919e-01 -1.682507e-03 1.882998e-02 -2.256464e-02
-2.086352e-01 -7.421631e-01 -6.314141e-01 -1.567353e-03 2.454834e-02 -2.846601e-02
-2.698388e-01 -7.663018e-01 -5.766699e-01 -2.395061e-03 2.073410e-02 -2.632974e-02
-8.361560e-01 -5.401363e-01 -6.116655e-02 -3.243159e-03 6.247221e-03 -9.752350e-03
-8.424248e-01 -5.006721e-01 -1.825478e-01 -2.132404e-03 7.227968e-03 -9.657268e-03
-7.698543e-01 -6.180937e-01 -1.376968e-01 -3.478188e-03 6.908740e-03 -1.125587e-02
-8.189833e-01 -5.543991e-01 -1.262929e-01 -3.000446e-03 6.701557e-03 -1.020160e-02
-8.050655e-01 -3.804018e-01 -4.466589e-01 4.654056e-04 9.796389e-03 -9.132845e-03
-7.455460e-01 -5.185726e-01 -4.086439e-01 -8.257190e-04 9.931995e-03 -1.103644e-02
-8.332955e-01 -4.473632e-01 -3.135633e-01 -8.960640e-04 8.407105e-03 -9.467014e-03
-7.983875e-01 -4.498913e-01 -3.904029e-01 -4.428372e-04 9.297089e-03 -9.878541e-03
-5.722590e-01 -7.570905e-01 -3.027767e-01 -4.034930e-03 9.610715e-03 -1.645170e-02
-6.816759e-01 -6.926891e-01 -2.198572e-01 -3.745439e-03 7.963032e-03 -1.341441e-02
-6.660290e-01 -6.472336e-01 -3.594998e-01 -2.328832e-03 9.908071e-03 -1.348299e-02
-6.425223e-01 -7.020864e-01 -2.940729e-01 -3.320178e-03 9.114156e-03 -1.438285e-02
-8.174345e-01 -5.096225e-01 -2.551554e-01 -1.795890e-03 7.881330e-03 -1.011015e-02
-7.293212e-01 -5.830919e-01 -3.464877e-01 -1.789780e-03 9.293117e-03 -1.188839e-02
-7.421632e-01 -6.314142e-01 -2.086352e-01 -3.147731e-03 7.642868e-03 -1.192822e-02
-7.663018e-01 -5.766699e-01 -2.698388e-01 -2.231268e-03 8.282466e-03 -1.122303e-02
-5.401363e-01 -6.116655e-02 -8.361560e-01 6.958944e-03 1.699137e-02 -5.948971e-03
-5.006721e-01 -1.825478e-01 -8.424248e-01 6.158734e-03 1.879649e-02 -7.895660e-03
-6.180937e-01 -1.376968e-01 -7.698542e-01 5.228966e-03 1.505167e-02 -7.043515e-03
-5.543991e-01 -1.262929e-01 -8.189833e-01 6.257819e-03 1.692307e-02 -6.752086e-03
-3.804018e-01 -4.466589e-01 -8.050655e-01 3.794640e-03 2.295400e-02 -1.454676e-02
-5.185726e-01 -4.086439e-01 -7.455460e-01 3.059449e-03 1.780368e-02 -1.194472e-02
-4.473632e-01 -3.135633e-01 -8.332955e-01 5.128593e-03 2.083180e-02 -1.068992e-02
-4.498913e-01 -3.904029e-01 -7.983875e-01 4.042051e-03 2.047557e-02 -1.230261e-02
-7.570905e-01 -3.027767e-01 -5.722590e-01 1.951014e-03 1.139966e-02 -8.637250e-03
-6.926891e-01 -2.198572e-01 -6.816759e-01 3.546623e-03 1.317061e-02 -7.942658e-03
-6.472336e-01 -3.594998e-01 -6.660290e-01 2.440817e-03 1.404014e-02 -1.000655e-02
-7.020864e-01 -2.940729e-01 -6.425223e-01 2.697851e-03 1.283087e-02 -8.811803e-03
-5.096225e-01 -2.551554e-01 -8.174345e-01 5.279040e-03 1.865041e-02 -9.068844e-03
-5.830919e-01 -3.464877e-01 -7.293212e-01 3.319399e-03 1.604660e-02 -1.026090e-02
-6.314141e-01 -2.086352e-01 -7.421631e-01 4.445327e-03 1.484404e-02 -7.904217e-03
-5.766699e-01 -2.698388e-01 -7.663018e-01 4.262775e-03 1.638303e-02 -9.087738e-03
-5.228269e-01 -7.594638e-01 -3.765773e-01 -3.512248e-03 1.132059e-02 -1.778737e-02
-6.171839e-01 -6.480913e-01 -4.363230e-01 -1.774629e-03 1.142257e-02 -1.441798e-02
-4.863181e-01 -6.980776e-01 -5.172026e-01 -1.744780e-03 1.451790e-02 -1.791204e-02
-5.442450e-01 -7.053174e-01 -4.446968e-01 -2.400299e-03 1.234470e-02 -1.664237e-02
-7.594638e-01 -3.765773e-01 -5.228269e-01 1.057718e-03 1.095765e-02 -9.459767e-03
-6.480913e-01 -4.363230e-01 -6.171839e-01 1.460601e-03 1.354682e-02 -1.111600e-02
-6.980776e-01 -5.172026e-01 -4.863181e-01 -2.512009e-04 1.126844e-02 -1.164081e-02
-7.053174e-01 -4.446968e-01 -5.442450e-01 7.332560e-04 1.186533e-02 -1.064517e-02
-3.765773e-01 -5.228269e-01 -7.594638e-01 2.500639e-03 2.224153e-02 -1.661883e-02
-4.363230e-01 -6.171839e-01 -6.480913e-01 2.762236e-04 1.821973e-02 -1.756465e-02
-5.172026e-01 -4.863181e-01 -6.980776e-01 1.941329e-03 1.722638e-02 -1.345285e-02
-4.446968e-01 -5.442450e-01 -7.053174e-01 1.560148e-03 1.916222e-02 -1.576959e-02
-6.330077e-01 -5.825796e-01 -5.009850e-01 -7.115362e-04 1.223428e-02 -1.331379e-02
-5.825796e-01 -5.009850e-01 -6.330077e-01 1.094803e-03 1.489388e-02 -1.281480e-02
-5.009850e-01 -6.330077e-01 -5.825796e-01 -5.264814e-04 1.556198e-02 -1.644678e-02
-5.747358e-01 -5.747358e-01 -5.747358e-01 -1.842250e-05 1.416059e-02 -1.414217e-02
-5.401363e-01 6.116655e-02 -8.361560e-01 8.245807e-03 1.601869e-02 -4.016791e-03
-6.180937e-01 1.376968e-01 -7.698542e-01 7.643972e-03 1.326729e-02 -3.696098e-03
-5.006721e-01 1.825479e-01 -8.424248e-01 9.787912e-03 1.565017e-02 -2.308998e-03
-5.543991e-01 1.262929e-01 -8.189833e-01 8.430962e-03 1.494256e-02 -3.459851e-03
-7.570905e-01 3.027767e-01 -5.722591e-01 6.391988e-03 9.024956e-03 -3.700360e-03
-6.472336e-01 3.594998e-01 -6.660290e-01 8.342042e-03 1.019032e-02 -2.591870e-03
-6.926891e-01 2.198572e-01 -6.816758e-01 7.020584e-03 1.091783e-02 -3.600061e-03
-7.020864e-01 2.940729e-01 -6.425223e-01 7.219570e-03 9.977086e-03 -3.278726e-03
-3.804018e-01 4.466589e-01 -8.050655e-01 1.362352e-02 1.384080e-02 1.280991e-03
-4.473632e-01 3.135633e-01 -8.332955e-01 1.158123e-02 1.497222e-02 -4.982586e-04
-5.185726e-01 4.086439e-01 -7.455460e-01 1.073565e-02 1.175902e-02 -9.865074e-04
-4.498913e-01 3.904029e-01 -7.983875e-01 1.188277e-02 1.349158e-02 -1.427852e-04
-6.314142e-01 2.086352e-01 -7.421631e-01 7.842426e-03 1.223489e-02 -3.231275e-03
-5.830919e-01 3.464877e-01 -7.293214e-01 9.308892e-03 1.148717e-02 -1.992623e-03
-5.096225e-01 2.551554e-01 -8.174345e-01 1.003281e-02 1.440549e-02 -1.811062e-03
-5.766699e-01 2.698388e-01 -7.663018e-01 9.084600e-03 1.266282e-02 -2.320932e-03
-8.361560e-01 5.401363e-01 -6.116655e-02 4.185888e-03 5.763854e-03 -5.233590e-03
-7.698543e-01 6.180937e-01 -1.376968e-01 5.548129e-03 5.705614e-03 -5.002075e-03
-8.424248e-01 5.006721e-01 -1.825479e-01 4.675874e-03 6.050701e-03 -4.767771e-03
-8.189833e-01 5.543991e-01 -1.262929e-01 4.702438e-03 5.855369e-03 -5.018795e-03
-5.722591e-01 7.570905e-01 -3.027767e-01 9.359017e-03 5.444597e-03 -4.014841e-03
-6.660290e-01 6.472336e-01 -3.594998e-01 8.066363e-03 6.232020e-03 -3.669919e-03
-6.816759e-01 6.926891e-01 -2.198572e-01 7.246851e-03 5.602957e-03 -4.632173e-03
-6.425223e-01 7.020864e-01 -2.940729e-01 8.152497e-03 5.752055e-03 -4.143559e-03
-8.050655e-01 3.804018e-01 -4.466589e-01 5.782901e-03 7.610041e-03 -3.958287e-03
-8.332955e-01 4.473632e-01 -3.135633e-01 5.209342e-03 6.639613e-03 -4.331667e-03
-7.455460e-01 5.185726e-01 -4.086439e-01 6.865995e-03 6.960185e-03 -3.669473e-03
-7.983875e-01 4.498913e-01 -3.904029e-01 5.923273e-03 7.010252e-03 -3.984007e-03
-7.421631e-01 6.314142e-01 -2.086352e-01 6.237182e-03 5.821213e-03 -4.685662e-03
-7.293214e-01 5.830919e-01 -3.464877e-01 6.978347e-03 6.409399e-03 -3.915254e-03
-8.174345e-01 5.096225e-01 -2.551554e-01 5.294503e-03 6.248877e-03 -4.493551e-03
-7.663018e-01 5.766699e-01 -2.698388e-01 6.180836e-03 6.131137e-03 -4.333173e-03
-6.116655e-02 8.361560e-01 -5.401363e-01 2.282476e-02 4.730151e-03 4.331390e-03
-1.376968e-01 7.698542e-01 -6.180937e-01 2.056675e-02 7.494857e-03 4.510530e-03
-1.825479e-01 8.424248e-01 -5.006721e-01 1.872397e-02 4.809585e-03 1.004205e-03
-1.262929e-01 8.189833e-01 -5.543991e-01 2.072050e-02 5.378737e-03 3.383337e-03
-3.027767e-01 5.722591e-01 -7.570905e-01 1.586333e-02 1.219472e-02 2.847098e-03
-3.594998e-01 6.660290e-01 -6.472336e-01 1.459813e-02 8.871279e-03 9.645805e-04
-2.198572e-01 6.816758e-01 -6.926891e-01 1.821459e-02 1.004206e-02 3.983153e-03
-2.940729e-01 6.425223e-01 -7.020864e-01 1.619698e-02 1.026894e-02 2.619635e-03
-4.466589e-01 8.050655e-01 -3.804018e-01 1.196427e-02 5.241676e-03 -2.993973e-03
-3.135633e-01 8.332955e-01 -4.473632e-01 1.508937e-02 5.011647e-03 -1.382472e-03
-4.086439e-01 7.455460e-01 -5.185726e-01 1.327121e-02 6.587253e-03 -1.048833e-03
-3.904029e-01 7.983875e-01 -4.498913e-01 1.341829e-02 5.520612e-03 -1.833001e-03
-2.086352e-01 7.421631e-01 -6.314142e-01 1.848412e-02 7.969648e-03 3.324313e-03
-3.464877e-01 7.293214e-01 -5.830919e-01 1.483442e-02 7.356016e-03 4.035751e-04
-2.551554e-01 8.174345e-01 -5.096225e-01 1.683100e-02 5.408368e-03 3.212163e-04
-2.698388e-01 7.663018e-01 -5.766699e-01 1.666754e-02 6.934471e-03 1.275310e-03
-7.594638e-01 3.765773e-01 -5.228269e-01 6.572416e-03 8.234859e-03 -3.552894e-03
-6.980776e-01 5.172026e-01 -4.863181e-01 7.754526e-03 7.488776e-03 -3.145782e-03
-6.480913e-01 4.363230e-01 -6.171839e-01 8.538440e-03 9.166015e-03 -2.466726e-03
-7.053174e-01 4.446968e-01 -5.442450e-01 7.590468e-03 8.289685e-03 -3.063733e-03
-5.228269e-01 7.594638e-01 -3.765773e-01 1.052918e-02 5.648592e-03 -3.253780e-03
-4.863181e-01 6.980776e-01 -5.172026e-01 1.168458e-02 6.921337e-03 -1.650745e-03
-6.171839e-01 6.480913e-01 -4.363230e-01 9.083951e-03 6.624250e-03 -3.023151e-03
-5.442450e-01 7.053174e-01 -4.446968e-01 1.040830e-02 6.369742e-03 -2.635340e-03
-3.765773e-01 5.228269e-01 -7.594638e-01 1.395877e-02 1.212777e-02 1.400707e-03
-5.172026e-01 4.863181e-01 -6.980776e-01 1.098984e-02 1.043897e-02 -8.823033e-04
-4.363230e-01 6.171839e-01 -6.480913e-01 1.285044e-02 9.055160e-03 -3.510937e-05
-4.446968e-01 5.442450e-01 -7.053174e-01 1.259056e-02 1.049758e-02 1.621269e-04
-6.330077e-01 5.825796e-01 -5.009850e-01 8.938579e-03 7.399799e-03 -2.680206e-03
-5.009850e-01 6.330077e-01 -5.825796e-01 1.150358e-02 8.015576e-03 -1.198424e-03
-5.825796e-01 5.009850e-01 -6.330077e-01 9.842151e-03 9.225811e-03 -1.749426e-03
-5.747358e-01 5.747358e-01 -5.747358e-01 1.004554e-02 8.152702e-03 -1.892842e-03
6.116655e-02 8.361560e-01 -5.401363e-01 2.763767e-02 3.213272e-03 8.508897e-03
